"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","INVENTORY_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN2","Anyo_IFN2","EXEC_TIME"
"353","1_219","21",232938.361111111,399.655745986315,21,43,NA,232938.361111111,16398.6944444444,NA,399.655745986315,28.2942121052258,NA,11536.9649859058,5621.70626765706,24.9337055555556,427.949958091541,0,0,0,31.8309886183791,254.647908947033,99.0297423682904,42.4413181578388,0,0,26.9586776859504,13.1363636363636,27.2365426623562,14.9375,216,1,219,0,960613,0,29,4,4,1,NA,960613,0,87,2,"0087618","530","4768",96,3,"0","1","0","0","06",6,0,4,1,1,"08",70,21,5,8,4,4,25,25,5,1,4,4,0,43,"0",1,0,4,21,1,2,33,25,1,2,33,43,3,6,NA,21,25,43,15,16,65,71,3,2,"W","20",1,NA,NA,NA,1,2,0,NA,0,NA,0,NA,NA,"01",80,NA,"04,25",NA,"IFN2",33,3,21,"19960613",1996,9
"395","1_251","21",195684.451388889,498.685488354605,21,65,NA,195684.451388889,21863.5,NA,498.685488354605,381.971863420549,NA,14110.8540933531,7238.01313416808,21.7547951388889,880.657351775154,0,381.971863420549,95.4929658551372,190.985931710274,141.471060526129,70.7355302630646,0,0,0,16.0230923694779,8.21887550200803,17.7349135502415,12.875,248,1,251,0,960617,0,27,4,2,2,NA,960617,0,87,2,"0087715","523","4764",96,18,"0","2","0","2","07",7,0,5,1,1,"08",65,21,8,7,4,4,10,65,2,2,3,2,0,NA,"0",NA,0,NA,21,1,2,24,65,3,6,NA,NA,NA,NA,NA,21,65,16,42,74,NA,NA,2,3,"W","20",1,NA,NA,NA,1,3,0,NA,0,NA,0,NA,NA,"P305",65,NA,"10,00",NA,"IFN2",24,18,21,"19960617",1996,9
"426","1_283","21",254211.729166667,514.388776073006,21,43,NA,254211.729166667,7569,NA,514.388776073006,14.1471060526129,NA,12729.0355096641,6531.01150918875,26.1780729166667,528.535882125619,0,0,95.4929658551372,159.154943091895,127.323954473516,56.5884242104517,56.5884242104517,33.3871702841665,0,24.0835786937902,12.3567987152034,25.1123096286976,15,280,1,283,0,960612,0,28,4,1,1,NA,960612,0,87,3,"0087475","514","4762",96,63,"0","2","0","2","08",8,0,5,1,1,"08",65,21,0,9,4,4,0,NA,0,NA,0,NA,0,NA,"0",NA,0,NA,21,1,2,39,NA,NA,NA,NA,NA,NA,NA,NA,21,43,15,18,65,NA,NA,2,4,"W","20",1,NA,NA,NA,1,2,0,NA,0,NA,0,NA,NA,"G202",295,NA,"08,00",NA,"IFN2",39,63,21,"19960612",1996,9
"445","1_288","21",281220.868055556,509.295817894065,21,73,25,281220.868055556,50507.6944444444,44917.125,509.295817894065,187.449155197121,123.787177960363,21914.3977919744,13742.1451418569,41.26404375,979.687094143445,0,0,254.647908947033,300.626003618025,198.059484736581,169.765272631355,56.5884242104517,0,0,22.3687725631769,14.0270758122744,23.1577978461475,14.8125,285,1,288,0,960624,0,48,4,7,1,NA,960624,0,87,3,"0087469","521","4762",96,18,"0","2","0","2","08",8,0,4,1,1,"05",70,21,0,7,4,4,0,73,0,1,0,4,0,43,"0",1,0,3,21,1,2,28,73,3,6,NA,43,3,6,NA,21,73,43,25,41,15,16,2,4,"W","20",1,NA,NA,NA,1,2,0,NA,3,NA,0,NA,NA,"01",100,NA,"05,00",NA,"IFN2",28,18,21,"19960624",1996,9
"520","1_568","21",25571,381.971863420549,21,NA,NA,25571,NA,NA,381.971863420549,NA,NA,3475.94395712699,1273.23954473516,2.5571,381.971863420549,0,381.971863420549,0,0,0,0,0,0,0,9.1,3.33333333333333,9.23237058759378,4,565,1,568,0,960628,0,3,3,2,6,NA,960628,0,111,3,"0111056","500","4743",96,49,"0","6","0","0","07",7,0,4,2,1,"01",20,21,0,6,3,2,0,37,0,3,0,2,0,NA,"0",NA,0,NA,21,3,1,NA,37,3,6,NA,NA,NA,NA,NA,21,37,2,44,45,NA,NA,2,4,"W","20",4,NA,NA,NA,1,2,0,NA,0,NA,0,NA,NA,"P204",10,NA,"06,50",NA,"IFN2",16,49,21,"19960628",1996,9
"576","1_610","21",34056.015,227.909878507594,21,NA,NA,34056.015,NA,NA,227.909878507594,NA,NA,2940.03743274796,1419.66209237971,3.4056015,227.909878507594,0,127.323954473516,95.4929658551372,0,0,0,0,0,5.09295817894065,12.9,6.22905027932961,13.7933704017222,7.15189873417722,607,1,610,0,960608,0,5,4,4,1,NA,960608,0,112,1,"0112106","519","4759",96,18,"0","2","0","2","08",8,0,3,1,1,"03",45,21,5,6,2,2,25,43,5,2,2,3,0,34,"0",2,0,2,21,1,2,10,43,3,6,NA,34,1,2,10,21,43,34,15,NA,NA,NA,2,3,"W","20",1,NA,NA,NA,1,2,0,NA,0,NA,0,NA,NA,"01",148,NA,"04,00",NA,"IFN2",10,18,21,"19960608",1996,9
"630","1_636","21",105652.125,194.522708223428,21,57,41,105652.125,54111.1875,28174.1388888889,194.522708223428,286.478897565412,91.956189341984,12587.564449138,9876.44841298039,20.4668701388889,714.428855656952,0,127.323954473516,318.309886183791,127.323954473516,42.4413181578388,56.5884242104517,28.2942121052258,14.1471060526129,0,17.6190594059406,13.8242574257426,19.0985889919949,15.9375,632,1,636,0,960625,0,25,4,5,1,NA,960625,0,112,1,"0112206","519","4757",96,63,"0","2","0","2","07",7,0,2,1,1,"08",70,21,7,5,4,4,41,41,3,3,4,4,0,57,"0",1,0,3,21,1,2,27,41,3,6,NA,57,3,6,NA,21,41,57,43,76,15,95,2,4,"W","20",1,NA,NA,NA,1,2,0,NA,0,NA,0,NA,NA,"P306",100,NA,"02,00",NA,"IFN2",27,63,21,"19960625",1996,9
"711","1_755","21",386091.854166667,1372.26928710345,21,NA,NA,386091.854166667,NA,NA,1372.26928710345,NA,NA,25280.7016771936,13655.4941172846,38.6091854166667,1372.26928710345,0,127.323954473516,572.957795130823,473.928052762533,183.912378683968,0,14.1471060526129,0,0,18.4225515463918,9.95103092783505,18.9269531465678,12.0625,750,1,755,0,960531,0,49,4,0,1,NA,960531,0,113,1,"0113308","549","4755",96,53,"0","2","0","0","08",8,0,5,1,1,"08",80,21,0,0,3,3,0,NA,0,NA,0,NA,0,NA,"0",NA,0,NA,21,1,2,32,NA,NA,NA,NA,NA,NA,NA,NA,21,41,43,NA,NA,NA,NA,2,2,"W","20",1,NA,NA,NA,1,1,0,NA,0,NA,0,NA,NA,"01",365,NA,"09,50",NA,"IFN2",32,53,21,"19960531",1996,9
"712","1_762","21",280062.208333333,572.957795130823,21,43,NA,280062.208333333,141558.525277778,NA,572.957795130823,684.154048704361,NA,24323.819718007,15404.1471609178,42.1620733611111,1257.11184383518,0,254.647908947033,286.478897565412,286.478897565412,240.50080289442,141.471060526129,42.4413181578388,0,5.09295817894065,19.3489702903444,12.2536011703804,20.6646988233297,16.7771739130435,757,1,762,0,960604,0,51,4,5,2,NA,960604,0,113,1,"0113408","549","4754",96,53,"0","2","0","0","06",6,0,3,1,1,"08",70,21,5,6,4,3,25,43,5,3,4,3,0,NA,"0",NA,0,NA,21,1,2,52,43,3,6,NA,NA,NA,NA,NA,21,43,15,16,48,65,25,2,1,"W","20",1,NA,NA,NA,1,2,0,NA,0,NA,0,NA,NA,"01",228,NA,"04,00",NA,"IFN2",52,53,21,"19960604",1996,9
"732","1_773","21",285177.909722222,940.782552498759,21,NA,NA,285177.909722222,NA,NA,940.782552498759,NA,NA,17779.9060480983,8067.38722650252,28.5177909722222,940.782552498759,0,127.323954473516,190.985931710274,381.971863420549,212.206590789194,28.2942121052258,0,0,0,18.8990601503759,8.57518796992481,19.6457391255578,10.0625,768,1,773,0,960605,0,36,4,1,1,NA,960605,0,113,1,"0113411","554","4753",96,61,"0","2","0","0","10",10,0,5,1,1,"08",80,21,0,0,4,3,0,NA,0,NA,0,NA,0,NA,"0",NA,0,NA,21,1,2,23,NA,NA,NA,NA,NA,NA,NA,NA,21,71,NA,NA,NA,NA,NA,2,2,"W","20",1,NA,NA,NA,1,1,0,NA,0,NA,0,NA,NA,"01",308,NA,"07,50",NA,"IFN2",23,61,21,"19960605",1996,9
"773","1_876","21",32778.625,254.647908947033,21,NA,NA,32778.625,NA,NA,254.647908947033,NA,NA,3049.40870964071,1336.90152197192,3.2778625,254.647908947033,0,127.323954473516,63.6619772367581,63.6619772367581,0,0,0,0,0,11.975,5.25,12.8020750271196,5.5,871,1,876,0,960618,0,5,4,3,8,NA,960618,0,137,3,"0137195","505","4741",96,46,"0","2","0","0","08",8,0,3,1,1,"05",50,45,0,5,2,3,0,21,0,2,0,2,0,21,"0",2,0,3,45,3,6,NA,21,1,2,15,21,3,1,NA,45,21,21,8,44,NA,NA,3,3,"W","20",1,NA,NA,NA,1,2,1,NA,0,NA,0,NA,NA,"P204",224,NA,"03,25",NA,"IFN2",16,46,21,"19960618",1996,9
"823","1_914","21",175575.712222222,263.277643639126,21,NA,NA,175575.712222222,NA,NA,263.277643639126,NA,NA,7430.04595172625,3740.49484031086,17.5575712222222,263.277643639126,0,0,31.8309886183791,0,99.0297423682904,42.4413181578388,84.8826363156775,0,5.09295817894065,28.2213326168726,14.2074153680817,29.1393786936199,15.9510869565217,909,1,914,0,960617,0,18,4,3,2,NA,960617,0,137,3,"0137M05","504","4738",96,46,"0","2","0","0","07",7,0,5,1,1,"05",60,21,0,8,4,4,0,44,0,1,0,2,0,45,"0",1,0,2,21,1,2,46,44,3,6,NA,45,3,6,NA,21,44,45,15,37,76,78,3,4,"W","20",1,NA,NA,NA,1,2,0,NA,3,NA,0,NA,NA,"01",32,NA,"07,50",NA,"IFN2",46,46,21,"19960617",1996,9
"26404","9_1021","21",113050.4375,1273.23954473516,21,NA,NA,113050.4375,NA,NA,1273.23954473516,NA,NA,13351.5081759791,5729.57795130823,11.30504375,1273.23954473516,0,1145.91559026165,127.323954473516,0,0,0,0,0,0,10.48625,4.5,10.6325179285059,5,1350,9,1021,NA,920205,2,13,4,2,2,"S",920226,0,138,1,"0138M13","538","4725",91,109,"4","4","0","0","08",8,2,1,9,1,"00",80,21,0,9,4,3,NA,43,NA,1,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,17,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,1,2,"W","20",NA,NA,NA,"1",1,3,NA,3,NA,0,0,NA,NA,"01",370,NA,"0.50",NA,"IFN2",17,109,21,"19920205",1992,11
"26409","9_1043","21",65341.75,268.795014999645,21,NA,NA,65341.75,NA,NA,268.795014999645,NA,NA,4665.36189850043,1317.44925114958,6.534175,268.795014999645,0,0,159.154943091895,95.4929658551372,14.1471060526129,0,0,0,0,17.3565789473684,4.90131578947368,17.5929972611712,5.33870967741935,1371,9,1043,NA,920205,2,9,5,1,4,"S",920227,0,166,2,"0166L12","429","4711",91,427,"4","4","0","0","10",10,1,1,9,1,"20",40,21,0,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,24,NA,NA,NA,NA,NA,NA,NA,NA,21,44,95,NA,NA,NA,NA,3,1,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,4,0,NA,NA,"M202",353,NA,"0.50",NA,"IFN2",24,427,21,"19920205",1992,11
"26414","9_1046","21",368700.958333333,1099.93749559065,21,NA,NA,368700.958333333,NA,NA,1099.93749559065,NA,NA,22258.3493078785,13687.325105903,36.8700958333333,1099.93749559065,0,0,381.971863420549,364.287980854783,311.236333157484,42.4413181578388,0,0,0,20.2360128617363,12.443729903537,20.6589473620832,13.5,1374,9,1046,NA,920205,2,49,4,2,3,"S",920227,0,167,1,"0167J06","440","4724",91,905,"6","6","0","0","09",9,2,2,9,1,"80",95,21,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,35,NA,NA,NA,NA,NA,NA,NA,NA,21,44,15,NA,NA,NA,NA,2,8,"G","20",NA,NA,NA,"1",1,1,NA,0,2,4,0,NA,NA,"01",142,NA,"1.50",NA,"IFN2",35,905,21,"19920205",1992,11
"26415","9_1095","21",170552.8125,1336.90152197192,21,NA,NA,170552.8125,NA,NA,1336.90152197192,NA,NA,16792.4380456259,8737.60637574505,17.05528125,1336.90152197192,0,636.619772367581,668.45076098596,31.8309886183791,0,0,0,0,0,12.5607142857143,6.53571428571429,12.7448519018465,7.25,1423,9,1095,NA,920206,2,27,5,1,2,"S",920227,2,167,1,"0167M05","439","4710",91,172,"6","6","0","0","09",9,2,2,9,1,"35",40,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,44,NA,NA,NA,NA,NA,3,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,4,4,NA,NA,"01",79,NA,"1.25",NA,"IFN2",19,172,21,"19920206",1992,11
"26422","9_1133","21",480193.25,2942.59805894349,21,NA,NA,480193.25,NA,NA,2942.59805894349,NA,NA,41209.4588983075,30791.176323512,48.019325,2942.59805894349,0,1273.23954473516,1177.74657888003,477.464829275686,14.1471060526129,0,0,0,0,14.0044471153846,10.4639423076923,14.4144346223072,11.4193548387097,1461,9,1133,NA,920207,3,63,5,0,0,"S",920227,2,169,1,"0169J03","488","4723",91,251,"6","6","0","0","07",7,2,2,9,1,"90",90,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,31,NA,NA,NA,NA,NA,NA,NA,NA,21,95,26,15,45,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,3,NA,3,NA,0,0,NA,NA,"01",252,NA,"1.00",NA,"IFN2",31,251,21,"19920207",1992,11
"26426","9_1154","21",60394.75,795.774715459477,21,44,NA,60394.75,43556.625,NA,795.774715459477,509.295817894065,NA,12882.001093858,6843.6625529515,10.3951375,1305.07053335354,0,1145.91559026165,159.154943091895,0,0,0,0,0,0,9.87073170731707,5.24390243902439,10.0705499159557,6.5,1481,9,1154,NA,920211,2,14,4,3,2,"S",920228,7,170,1,"0170J08","530","4723",91,109,"2","2","0","0","08",8,4,4,9,1,"30",75,21,0,6,1,3,25,44,0,4,1,3,NA,NA,NA,NA,NA,NA,21,1,2,18,44,3,6,NA,NA,NA,NA,NA,21,44,15,9,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,3,NA,1,NA,0,0,NA,NA,"01",90,NA,"6.75",NA,"IFN2",18,109,21,"19920211",1992,11
"26439","9_1204","21",165052,1559.71844230057,21,NA,NA,165052,NA,NA,1559.71844230057,NA,NA,17752.14235247,7368.87386515475,16.5052,1559.71844230057,0,1305.07053335354,222.816920328653,31.8309886183791,0,0,0,0,0,11.3816326530612,4.72448979591837,11.6075977932823,5.125,1531,9,1204,NA,920211,2,19,4,2,2,"S",920302,7,201,2,"0201L07","472","4695",91,411,"3","3","0","0","10",10,2,4,9,1,"20",70,21,0,9,1,3,43,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,21,1,2,15,NA,NA,NA,NA,NA,NA,NA,NA,21,43,37,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,3,NA,1,NA,0,0,NA,NA,"01",310,NA,"4.25",NA,"IFN2",15,411,21,"19920211",1992,11
"26445","9_1213","21",131259.8125,1368.7325105903,21,43,NA,131259.8125,72111.3125,NA,1368.7325105903,668.45076098596,NA,22584.0864247399,10424.6487725191,20.3371125,2037.18327157626,0,1655.21140815571,350.14087480217,31.8309886183791,0,0,0,0,0,11.0859375,5.1171875,11.2741719485291,6.5,1540,9,1213,NA,920212,3,25,4,3,3,"S",920302,7,201,2,"0201L06","471","4693",91,431,"3","3","0","0","10",10,2,4,9,1,"30",80,21,0,6,1,3,NA,43,NA,4,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,15,43,3,6,NA,NA,NA,NA,NA,21,43,37,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",80,NA,"4.75",NA,"IFN2",15,431,21,"19920212",1992,11
"26457","9_1226","21",82833.25,891.267681314614,21,43,NA,82833.25,63083.75,NA,891.267681314614,923.098669932993,NA,18054.5367443446,11570.5643627808,14.5917,1814.36635124761,0,1527.8874536822,286.478897565412,0,0,0,0,0,0,9.95087719298246,6.37719298245614,10.1191844897127,7.25,1553,9,1226,NA,920212,3,21,5,2,3,"S",920302,7,201,2,"0201M05","467","4691",91,44,"4","4","0","0","10",10,2,2,9,1,"30",80,21,0,5,1,3,NA,43,NA,4,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,15,43,3,6,NA,NA,NA,NA,NA,21,43,57,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",20,NA,"2.00",NA,"IFN2",15,44,21,"19920212",1992,11
"26461","9_1227","21",103681.6875,891.267681314614,21,43,NA,103681.6875,16165.25,NA,891.267681314614,254.647908947033,NA,13023.6489932098,6970.98650742502,11.98469375,1145.91559026165,0,763.943726841098,381.971863420549,0,0,0,0,0,0,11.3652777777778,6.08333333333333,11.5396388110239,7.25,1554,9,1227,NA,920212,3,18,4,5,4,"S",920302,7,201,2,"0201M05","468","4691",91,44,"4","4","0","0","10",10,2,2,9,1,"30",70,21,0,5,1,3,NA,43,NA,3,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,15,43,3,6,NA,NA,NA,NA,NA,21,43,15,95,51,37,16,2,3,"W","20",NA,NA,NA,"1",1,3,NA,1,NA,0,0,NA,NA,"P204",50,NA,"1.50",NA,"IFN2",15,44,21,"19920212",1992,11
"26465","9_1231","21",129261.5625,1050.42262440651,21,43,NA,129261.5625,122156.5,NA,1050.42262440651,1782.53536262923,NA,29422.9743293987,18095.9170295485,25.14180625,2832.95798703574,0,2419.15513499681,413.802852038928,0,0,0,0,0,0,10.3859550561798,6.3876404494382,10.6299991543966,7.75,1558,9,1231,NA,920212,3,32,4,3,1,"S",920302,7,201,2,"0201M04","466","4690",91,142,"3","3","0","0","10",10,1,2,9,1,"30",90,21,0,5,1,3,NA,43,NA,3,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,43,15,37,95,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,3,NA,1,NA,0,0,NA,NA,"01",375,NA,"1.50",NA,"IFN2",20,142,21,"19920212",1992,11
"26469","9_1232","21",116384,1145.91559026165,21,43,NA,116384,4032.25,NA,1145.91559026165,31.8309886183791,NA,13251.2405618312,6047.88783749202,12.041625,1177.74657888003,0,891.267681314614,286.478897565412,0,0,0,0,0,0,11.2513513513514,5.13513513513514,11.4096331987374,5.875,1559,9,1232,NA,920212,3,16,4,3,2,"S",920302,7,201,2,"0201M05","467","4690",91,44,"3","3","0","0","10",10,2,2,9,1,"30",80,21,0,5,1,3,NA,43,NA,4,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,15,43,3,6,NA,NA,NA,NA,NA,21,43,37,95,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",50,NA,"1.25",NA,"IFN2",15,44,21,"19920212",1992,11
"26473","9_1234","21",112129.625,795.774715459477,21,43,NA,112129.625,78640.4375,NA,795.774715459477,636.619772367581,NA,18065.677590361,10424.6487725191,19.07700625,1432.39448782706,0,636.619772367581,668.45076098596,127.323954473516,0,0,0,0,0,12.6122222222222,7.27777777777778,13.0220347445739,8.75,1561,9,1234,NA,920213,3,30,6,1,3,"S",920302,7,201,2,"0201M06","469","4690",91,44,"4","4","0","0","11",11,2,2,9,1,"40",80,21,0,6,1,3,NA,43,NA,4,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,43,15,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",10,NA,"2.25",NA,"IFN2",20,44,21,"19920213",1992,11
"26481","9_1237","21",265044.875,1266.16599170886,21,NA,NA,265044.875,NA,NA,1266.16599170886,NA,NA,19886.2333005067,10412.2700547231,26.5044875,1266.16599170886,0,381.971863420549,477.464829275686,350.14087480217,56.5884242104517,0,0,0,0,15.7058659217877,8.22346368715084,16.325610941882,9.8235294117647,1564,9,1237,NA,920213,3,33,5,0,2,"S",920302,7,201,2,"0201M07","472","4690",91,431,"6","6","0","0","11",11,2,2,9,1,"40",80,21,0,8,1,3,NA,43,NA,2,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,25,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,4,0,NA,NA,"01",40,NA,"1.25",NA,"IFN2",25,431,21,"19920213",1992,11
"26487","9_1243","21",294375.75,1687.04239677409,21,43,NA,294375.75,6162.25,NA,1687.04239677409,127.323954473516,NA,25604.8472446241,14546.7617985992,30.0538,1814.36635124761,0,636.619772367581,923.098669932993,254.647908947033,0,0,0,0,0,14.1122807017544,8.01754385964912,14.5225293819335,9.625,1570,9,1243,NA,920213,3,42,4,1,1,"S",920302,2,201,2,"0201M06","470","4689",91,44,"4","4","0","0","11",11,2,3,9,1,"40",80,21,0,8,1,3,NA,43,NA,2,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"P402",100,260,"2.75","2.75","IFN2",20,44,21,"19920213",1992,11
"26491","9_1244","21",263073.375,2291.83118052329,21,NA,NA,263073.375,NA,NA,2291.83118052329,NA,NA,27097.7206108261,17300.142314089,26.3073375,2291.83118052329,0,1400.56349920868,827.605704077856,63.6619772367581,0,0,0,0,0,11.8236111111111,7.54861111111111,12.0893289722796,9,1571,9,1244,NA,920213,3,39,4,2,1,"S",920302,2,201,2,"0201M06","471","4689",91,44,"3","3","0","0","11",11,3,3,9,1,"40",80,21,0,9,1,3,NA,43,NA,1,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"01",390,NA,"3.00",NA,"IFN2",20,44,21,"19920213",1992,11
"26493","9_1245","21",400544.229166667,3034.55424828547,21,NA,NA,400544.229166667,NA,NA,3034.55424828547,NA,NA,38039.6229483939,24366.6217873692,40.0544229166667,3034.55424828547,127.323954473516,1655.21140815571,1018.59163578813,190.985931710274,42.4413181578388,0,0,0,0,12.5354895104895,8.02972027972028,12.96381563176,10.2,1572,9,1245,NA,920213,3,55,4,2,1,"S",920302,2,201,2,"0201M07","472","4689",91,431,"6","6","0","0","11",11,1,2,9,1,"50",90,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,25,NA,NA,NA,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"M902",40,NA,"1.50",NA,"IFN2",25,431,21,"19920213",1992,11
"26499","9_1251","21",112749.0625,1145.91559026165,21,43,NA,112749.0625,71259.375,NA,1145.91559026165,891.267681314614,NA,21315.6215282975,12430.001055477,18.40084375,2037.18327157626,0,1655.21140815571,350.14087480217,31.8309886183791,0,0,0,0,0,10.46328125,6.1015625,10.7240511672362,9.125,1578,9,1251,NA,920213,3,25,4,2,2,"S",920302,2,201,2,"0201M05","468","4688",91,5,"3","3","0","0","11",11,2,3,9,1,"35",80,21,0,6,1,3,NA,43,NA,4,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,15,43,3,6,NA,NA,NA,NA,NA,21,43,15,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",75,NA,"3.75",NA,"IFN2",15,5,21,"19920213",1992,11
"26507","9_1253","21",259995.826388889,1025.66518881444,21,43,NA,259995.826388889,57028.125,NA,1025.66518881444,604.788783749202,NA,24640.1914506616,14281.5035601127,31.7023951388889,1630.45397256364,0,509.295817894065,572.957795130823,477.464829275686,70.7355302630646,0,0,0,0,15.1124728850325,8.75921908893709,15.7342782117893,11.6896551724138,1580,9,1253,NA,920213,3,42,6,2,2,"S",920302,2,201,2,"0201M06","470","4688",91,5,"3","3","0","0","11",11,2,4,9,1,"70",80,21,0,8,3,3,NA,43,NA,2,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,25,43,15,NA,NA,NA,3,3,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",180,NA,"4.25",NA,"IFN2",20,5,21,"19920213",1992,11
"26511","9_1254","21",358534.951388889,1814.36635124761,21,43,NA,358534.951388889,5292.5625,NA,1814.36635124761,31.8309886183791,NA,27887.1291285619,18672.4116011925,36.3827513888889,1846.19733986599,0,509.295817894065,700.281749604339,509.295817894065,127.323954473516,0,0,0,0,15.1051724137931,10.1139846743295,15.8403133434892,12.6875,1581,9,1254,NA,920213,3,51,5,2,0,"S",920302,2,201,2,"0201M06","471","4688",91,431,"3","3","0","0","11",11,3,4,9,1,"70",80,21,0,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,43,15,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"P402",220,NA,"4.75",NA,"IFN2",29,431,21,"19920213",1992,11
