"","INVENTORY_ID","PLOT_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","BASAL_AREA","DENSITY","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H"
"14593","IFN2","27_1694_IFN2",25,4,21,21.04701875,1878.02832848436,11.6228813559322,4.76271186440678,11.9453611306805,6.875
"14595","IFN2","27_1698_IFN2",27,4,21,40.7018493055556,2040.72004808941,15.3156845753899,9.72183708838822,15.9356731970329,11.3783783783784
"14602","IFN2","27_1708_IFN2",29,18,21,54.1042645833333,2518.1848773651,15.8245084269663,12.2296348314607,16.53967618615,13.75
"14620","IFN2","27_179_IFN2",20,38,21,2.9549,381.971863420549,9.83333333333333,3.66666666666667,9.92454868831156,3.5
"14716","IFN2","27_2065_IFN2",27,6,21,25.0300618055556,710.892079143799,20.8291044776119,8.5771144278607,21.1730870311313,8.75
"14722","IFN2","27_2097_IFN2",26,4,21,48.7834944444444,2160.97044953662,16.3726677577741,9.87888707037643,16.9538016728411,12.25
"14727","IFN2","27_2105_IFN2",27,6,21,38.3167361111111,2560.62619552294,13.3302486187845,7.5517955801105,13.8030868715052,9.7258064516129
"14735","IFN2","27_2175_IFN2",25,34,21,2.3217,413.802852038928,8.3,3.73076923076923,8.45203662302306,4.1
"14740","IFN2","27_2218_IFN2",25,12,21,11.8656625,1114.08460164327,11.4714285714286,5.18571428571429,11.645066398633,6.25
"14741","IFN2","27_2239_IFN2",28,12,21,27.0640159722222,1266.16599170886,16.1043296089385,7.59916201117318,16.4970335491502,8.67647058823529
"14753","IFN2","27_2357_IFN2",22,6,21,18.3424125,1368.7325105903,12.8627906976744,6.2906976744186,13.0624305940072,7.25
"14771","IFN2","27_2432_IFN2",27,12,21,28.9040763888889,1365.19573407715,16.229792746114,7.20984455958549,16.4186387039606,7.25714285714286
"14772","IFN2","27_2448_IFN2",27,37,21,18.2356125,717.965632170106,17.6044334975369,11.6847290640394,17.9830523664308,12.25
"14945","IFN2","27_546_IFN2",15,65,21,1.484325,190.985931710274,9.58333333333333,2.75,9.94761277895355,2.75
"14948","IFN2","27_560_IFN2",15,65,21,2.63983125,413.802852038928,8.93461538461538,3.57692307692308,9.01252333828196,3.3
"14976","IFN2","27_668_IFN2",31,30,21,5.423275,509.295817894065,11.1125,4.375,11.6439630281103,6
"14995","IFN2","27_681_IFN2",28,30,21,12.0980340277778,809.92182151209,13.4203056768559,5.79912663755459,13.7908460399577,7.41935483870968
"15981","IFN2","32_1046_IFN2",20,63,21,8.6028375,859.436692696235,11.0925925925926,4.96296296296296,11.289350931052,6.625
"15983","IFN2","32_1047_IFN2",24,63,21,16.34963125,1114.08460164327,13.23,6.24285714285714,13.6694158094422,6.5
"15984","IFN2","32_1048_IFN2",18,63,21,13.82294375,1209.5775674984,11.8302631578947,4.46052631578947,12.0625317016218,6
"15985","IFN2","32_1049_IFN2",16,63,21,4.02445625,509.295817894065,9.790625,4.0625,10.0305237276027,5.75
"15986","IFN2","32_1054_IFN2",22,63,21,12.9983402777778,1032.73874184074,12.4496575342466,5.33219178082192,12.6591275478989,5.95161290322581
"15988","IFN2","32_1055_IFN2",22,63,21,23.87321875,1351.04862802453,14.7019633507853,6.33769633507853,14.9994404345891,7.40322580645161
"15989","IFN2","32_1056_IFN2",19,63,21,17.9061625,2387.32414637843,9.67333333333333,5.07333333333333,9.77238626607306,5.78571428571429
"15990","IFN2","32_1058_IFN2",15,63,21,1.3689,127.323954473516,11.7,3.5,11.7,3.5
"15991","IFN2","32_1059_IFN2",15,63,21,6.11435625,572.957795130823,11.475,4.02777777777778,11.6565253542097,4.625
"15992","IFN2","32_1090_IFN2",20,49,21,14.91973125,923.098669932993,14.1948275862069,4.93103448275862,14.3453614995135,5.625
"15994","IFN2","32_1102_IFN2",20,89,21,5.765175,763.943726841098,9.69166666666667,4.33333333333333,9.80235940985638,4.5
"16003","IFN2","32_1113_IFN2",20,83,21,11.039725,1559.71844230057,9.38571428571429,4.11224489795918,9.4931661779215,5.1
"16004","IFN2","32_1122_IFN2",18,83,21,11.06253125,1082.25361302489,11.2779411764706,4.64705882352941,11.4082174975142,4.875
"16005","IFN2","32_1123_IFN2",19,83,21,11.75185625,1496.05646506382,9.85212765957447,4.18085106382979,10.0007898624229,4.35714285714286
"16007","IFN2","32_1132_IFN2",20,83,21,7.44450625,1177.74657888003,8.83378378378378,3.66216216216216,8.97112861621372,3.9
"16008","IFN2","32_1133_IFN2",15,83,21,1.224725,254.647908947033,7.825,3.5,7.82535941666579,3.5
"16009","IFN2","32_1143_IFN2",24,83,21,21.89856875,2228.16920328653,10.8921428571429,6.62142857142857,11.1863612748484,11.875
"16011","IFN2","32_1151_IFN2",15,83,21,1.7216,254.647908947033,9.2,3,9.27793080379456,3
"16012","IFN2","32_1153_IFN2",24,83,21,9.3752875,1050.42262440651,10.3848484848485,4.12121212121212,10.6601992704099,5
"16013","IFN2","32_1161_IFN2",23,83,21,34.9892736111111,1665.82173769517,16.0685774946921,9.37473460721868,16.3534075479355,11.2833333333333
"16032","IFN2","32_1284_IFN2",16,41,21,0.7056,127.323954473516,8.4,3.5,8.4,3.5
"16054","IFN2","32_1372_IFN2",20,39,21,16.2901125,1846.19733986599,10.4586206896552,4.55172413793103,10.5993208956176,4.875
"16055","IFN2","32_1373_IFN2",15,39,21,11.6016875,1241.40855611678,10.8051282051282,4.85897435897436,10.9083301502415,5.35714285714286
"16057","IFN2","32_1394_IFN2",20,39,21,11.99515,1527.8874536822,9.93333333333333,5.54166666666667,9.99797896243702,6.5
"16058","IFN2","32_1415_IFN2",20,92,21,4.67900625,445.633840657307,11.4678571428571,5.42857142857143,11.5622615805535,5.66666666666667
"16064","IFN2","32_1420_IFN2",20,92,21,9.4163875,1145.91559026165,10.0638888888889,5.55555555555556,10.2287109538679,6
"16066","IFN2","32_1442_IFN2",25,92,21,16.75261875,1397.02672269553,11.8629113924051,6.76329113924051,12.3564596441177,8.95714285714286
"16070","IFN2","32_1443_IFN2",25,92,21,9.70612222222222,328.92021572325,19.2483870967742,11.9784946236559,19.3835203256543,12.8333333333333
"16071","IFN2","32_1447_IFN2",20,92,21,13.10733125,1655.21140815571,9.9125,5.50961538461539,10.0411963928608,6.125
"16072","IFN2","32_1448_IFN2",20,92,21,14.9616631944444,1000.90775322236,13.4287985865724,5.88515901060071,13.7958343049491,6.98387096774194
"16073","IFN2","32_1455_IFN2",25,22,21,6.8127,381.971863420549,14.9666666666667,6.08333333333333,15.0695056322362,6.25
"16075","IFN2","32_1457_IFN2",25,92,21,22.903525,2100.84524881302,11.5287878787879,6.37121212121212,11.7817334218799,7.25
"16076","IFN2","32_1458_IFN2",25,92,21,8.85438125,700.281749604339,12.4386363636364,5.5,12.6881342206015,6.625
"16078","IFN2","32_1465_IFN2",20,39,21,15.6064,1400.56349920868,11.5909090909091,5.95454545454546,11.911186491545,6.5
"16080","IFN2","32_1466_IFN2",20,39,21,0.70980625,31.8309886183791,16.85,5.5,16.85,5.5
"16081","IFN2","32_1467_IFN2",15,39,21,2.489725,381.971863420549,9.08333333333333,3.66666666666667,9.10993047906148,4
"16085","IFN2","32_1476_IFN2",20,22,21,7.97993125,1050.42262440651,9.78939393939394,4.95454545454546,9.8349600606174,5.1
"16086","IFN2","32_1479_IFN2",15,22,21,3.9694,509.295817894065,9.9,5.25,9.96167656571925,5.5
"16087","IFN2","32_1482_IFN2",25,22,21,10.80085,891.267681314614,12.2071428571429,5.33928571428571,12.4216688549831,6.75
"16108","IFN2","32_1516_IFN2",20,22,21,6.83940277777778,491.611935328299,12.8381294964029,6.47482014388489,13.3092303124858,7.98387096774194
"16115","IFN2","32_1533_IFN2",20,22,21,8.65551875,954.929658551372,10.2716666666667,6.43333333333333,10.7427611286236,10.25
"16119","IFN2","32_1548_IFN2",20,22,21,22.14409375,2864.78897565412,9.765,7.70555555555556,9.92059446023495,8.75
"16120","IFN2","32_1549_IFN2",15,22,21,0.697225,127.323954473516,8.35,2.5,8.35,2.5
"16121","IFN2","32_1550_IFN2",15,22,21,0.585225,127.323954473516,7.65,3,7.65,3
"16125","IFN2","32_1567_IFN2",20,71,21,0.616225,127.323954473516,7.85,5,7.85,5
"16130","IFN2","32_1570_IFN2",20,71,21,10.7347375,954.929658551372,11.73,6.78333333333333,11.9636881158501,7.25
"16131","IFN2","32_1571_IFN2",20,71,21,2.914925,381.971863420549,9.78333333333333,5.5,9.85718857822385,5.5
"16133","IFN2","32_1589_IFN2",20,71,21,30.7022423611111,1701.1895028267,14.7217255717256,7.32432432432433,15.1587628952891,8.54838709677419
"16138","IFN2","32_1591_IFN2",20,71,21,12.38685,1273.23954473516,10.8125,5.825,11.1296226351121,6.125
"16149","IFN2","32_1606_IFN2",19,22,21,31.07855,2705.63403256222,11.7952941176471,7.72352941176471,12.0934693119882,8.875
"16150","IFN2","32_1607_IFN2",24,71,21,35.64381875,3692.39467973197,10.8314655172414,7.83620689655172,11.0864656147749,8.625
"16153","IFN2","32_1609_IFN2",20,34,21,9.72923125,1082.25361302489,10.5073529411765,6.97058823529412,10.6986702032377,8.5
"16174","IFN2","32_1641_IFN2",15,86,21,9.752175,1209.5775674984,10.0552631578947,4.32894736842105,10.1318544050046,4.41666666666667
"16183","IFN2","32_1676_IFN2",25,34,21,20.1812951388889,870.047022235694,17.014837398374,8.01016260162602,17.1853433606304,8.68333333333333
"16184","IFN2","32_1677_IFN2",9,86,21,4.5834625,572.957795130823,10.0055555555556,3.91666666666667,10.0923100538094,4.75
"16185","IFN2","32_1678_IFN2",20,86,21,9.60491875,827.605704077856,11.9980769230769,5.44230769230769,12.1559853886565,6.125
"16186","IFN2","32_1682_IFN2",20,34,21,7.59651875,827.605704077856,10.6826923076923,4.59615384615385,10.8106206681563,4.875
"16187","IFN2","32_1702_IFN2",22,48,21,19.20635,1527.8874536822,12.3208333333333,6.125,12.651202182665,7.25
"16203","IFN2","32_1841_IFN2",11,16,21,13.219425,763.943726841098,14.575,6.02083333333333,14.8433065723241,6.75
"16204","IFN2","32_1843_IFN2",15,12,21,5.5925625,636.619772367581,10.345,4.875,10.575975132346,6.875
"16208","IFN2","32_1847_IFN2",20,12,21,6.3856,795.774715459477,9.868,4.1,10.1078979021357,5.3
"16212","IFN2","32_1855_IFN2",20,5,21,4.06525,445.633840657307,10.4928571428571,5.46428571428571,10.7772909397492,5.75
"16244","IFN2","32_416_IFN2",20,37,21,32.22265625,2355.49315776005,12.9668918918919,7.25810810810811,13.1975952457359,9.125
"16246","IFN2","32_417_IFN2",25,37,21,23.3519736111111,1319.21763940615,14.813672922252,8.12868632707775,15.0126939138943,9.54838709677419
"16255","IFN2","32_627_IFN2",25,83,21,16.00665,1559.71844230057,11.1795918367347,6.6530612244898,11.4309461818454,7.375
"16256","IFN2","32_633_IFN2",26,83,21,21.6559,1973.5212943395,11.5145161290323,5.44354838709677,11.8201304506747,6.375
"16257","IFN2","32_640_IFN2",28,83,21,40.7201201388889,2348.41960473374,14.3597138554217,12.8365963855422,14.8583894043995,14.8382352941176
"16321","IFN2","32_985_IFN2",20,7,21,35.4976932222222,1142.23734268797,17.5583973247461,9.6351870200644,19.8919311828392,15.0994475138122
"37042","IFN3","27_1187_IFN3",37,48,21,46.3632458333333,1389.95316966922,19.4071246819338,11.0483460559796,20.6082868902201,14.125
"37043","IFN3","27_1190_IFN3",40,18,21,29.7691111111111,413.802852038928,29.665811965812,12.7820512820513,30.2650400556921,13.375
"37045","IFN3","27_1192_IFN3",35,18,21,36.4524805555556,940.782552498759,21.4330827067669,12.4548872180451,22.2112998742816,14
"37551","IFN3","27_1626_IFN3",30,35,21,43.2970590277778,1389.95316966922,19.0446564885496,11.1234096692112,19.9151771563921,13.25
"37554","IFN3","27_1630_IFN3",25,18,21,19.25530625,1655.21140815571,11.9509615384615,5.27884615384615,12.1703631985498,7.25
"37580","IFN3","27_1667_IFN3",38,18,21,33.0210590277778,1305.07053335354,17.4044715447154,13.7439024390244,17.9487234488064,16.0625
"37588","IFN3","27_1679_IFN3",35,18,21,20.2445256944444,1319.21763940615,13.6191689008043,8.94235924932976,13.9781802867428,9.75806451612903
"38153","IFN3","27_2175_IFN3",20,34,21,15.8170944444444,1255.5556621694,12.3664788732394,6.46338028169014,12.6648610030017,8.40322580645161
"38333","IFN3","27_2357_IFN3",30,6,21,30.2111243055556,1294.46020381408,16.8796448087432,8.10655737704918,17.2382887702572,9.59090909090909
"38436","IFN3","27_2432_IFN3",20,12,21,24.13245625,1510.20357111643,13.95,7.03512880562061,14.2638931411093,8.20967741935484
"38447","IFN3","27_2448_IFN3",40,37,21,27.5191125,491.611935328299,26.2812949640288,17.2517985611511,26.6969139757264,17.8125
"39202","IFN3","27_546_IFN3",20,65,21,23.1375027777778,1665.82173769517,12.7743099787686,4.58174097664544,13.2983891877695,6.23333333333333
"44894","IFN3","32_1046_IFN3",30,63,21,22.6031131944444,993.834200196058,16.4314946619217,8.9270462633452,17.0169694978183,11.0862068965517
"44896","IFN3","32_1047_IFN3",40,63,21,24.1419840277778,626.009442828122,21.9245762711864,10.5225988700565,22.1590479027146,11.5
"44897","IFN3","32_1048_IFN3",35,63,21,28.69225,1082.25361302489,18.0656862745098,10.3676470588235,18.3726939329251,11.4375
"44905","IFN3","32_1054_IFN3",30,63,21,14.3473722222222,519.906147433525,18.3857142857143,10.2312925170068,18.7447117258995,10.2333333333333
"44907","IFN3","32_1055_IFN3",35,63,21,36.25280625,1025.66518881444,20.7925862068966,11.0258620689655,21.2140245169769,11.1875
"44908","IFN3","32_1056_IFN3",30,63,21,46.2128173611111,2606.60429019393,14.5615332428765,10.3344640434193,15.0244550762819,11.5142857142857
"44909","IFN3","32_1058_IFN3",25,63,21,9.24813125,636.619772367581,13.1075,4.675,13.6000965070105,5.75
"44910","IFN3","32_1059_IFN3",30,63,21,19.0025020833333,668.45076098596,18.6240740740741,8.67989417989418,19.025047191398,10.25
"44943","IFN3","32_1113_IFN3",30,83,21,35.13835625,2610.14106670708,12.7701219512195,6.95731707317073,13.0922349449457,8.625
"44953","IFN3","32_1122_IFN3",30,83,21,10.22508125,572.957795130823,14.6527777777778,7.19444444444444,15.0739519628324,8.625
"44954","IFN3","32_1123_IFN3",30,83,21,27.0312,2164.50722604978,12.2602941176471,6.99264705882353,12.6098001103717,9.25
"44956","IFN3","32_1132_IFN3",30,83,21,23.6158625,1559.71844230057,13.6775510204082,6.87755102040816,13.8846156237905,8
"44957","IFN3","32_1133_IFN3",25,83,21,24.7394375,2323.66216914167,11.3424657534247,6.3972602739726,11.6429618930853,7.5
"44964","IFN3","32_1143_IFN3",30,83,21,17.5825868055556,901.878010854074,14.8805882352941,10.7549019607843,15.7551501072494,13.8666666666667
"44970","IFN3","32_1151_IFN3",25,83,21,24.673375,1241.40855611678,15.6512820512821,8.2051282051282,15.9078677518471,9.5
"44971","IFN3","32_1153_IFN3",20,83,21,20.4669027777778,1128.23170769588,14.9677115987461,6.97648902821317,15.1978436434469,8.06451612903226
"45208","IFN3","32_1372_IFN3",30,39,21,26.8813111111111,1715.33660887932,13.7255670103093,6.55567010309278,14.1255577391938,8.04285714285714
"45209","IFN3","32_1373_IFN3",40,39,21,27.1156083333333,631.102401007062,22.5990809235597,11.6700291414481,23.3891704689432,13.5326086956522
"45212","IFN3","32_1394_IFN3",30,39,21,19.43625625,1018.59163578813,15.3390625,9.859375,15.5869561853814,11
"45226","IFN3","32_1420_IFN3",30,92,21,20.0226875,1145.91559026165,14.6027777777778,10.75,14.915572585575,13
"45241","IFN3","32_1442_IFN3",40,92,21,24.3914111111111,1061.03295394597,16.0376666666667,10.9266666666667,17.1083878063754,14.625
"45243","IFN3","32_1443_IFN3",40,92,21,17.0206736111111,335.993768749557,24.9757894736842,14.9210526315789,25.3967310370532,15.5625
"45244","IFN3","32_1447_IFN3",30,92,21,27.3891625,1892.17543453698,13.0957009345794,10.0897196261682,13.5757469975709,11.5483870967742
"45245","IFN3","32_1448_IFN3",30,92,21,39.0491868055556,1039.81229486705,21.4375850340136,11.9812925170068,21.8667168963045,13.375
"45252","IFN3","32_1455_IFN3",35,22,21,6.80087916666667,201.596261249734,20.5105263157895,7.64035087719298,20.7250865022638,8.06666666666667
"45254","IFN3","32_1457_IFN3",35,92,21,37.89719375,2228.16920328653,14.3635714285714,10.1428571428571,14.7158211750871,10.875
"45255","IFN3","32_1458_IFN3",35,92,21,34.14325,2100.84524881302,14.05,9.93939393939394,14.385019564769,11
"45262","IFN3","32_1467_IFN3",25,39,21,7.05878819444444,268.795014999645,18.0756578947368,7.28947368421053,18.285613233244,8
"45267","IFN3","32_1479_IFN3",25,22,21,8.2745875,477.464829275686,14.64,6.63333333333333,14.8544830494591,7.875
"45289","IFN3","32_1516_IFN3",30,22,21,11.8301902777778,470.39127624938,17.2142857142857,8.19548872180451,17.894571151378,9.69117647058824
"45300","IFN3","32_1533_IFN3",30,22,21,15.9411763888889,1092.86394256435,13.1320388349515,7.61326860841424,13.6280021780779,10.1666666666667
"45309","IFN3","32_1548_IFN3",30,22,21,30.0355694444444,2178.65433210239,12.8555194805195,10.8449675324675,13.2488697141039,12.1290322580645
"45310","IFN3","32_1549_IFN3",25,22,21,4.71355,477.464829275686,11.0333333333333,3.7,11.2113632831457,4.21428571428571
"45313","IFN3","32_1550_IFN3",25,22,21,10.64538125,1336.90152197192,9.96309523809524,4.19047619047619,10.0689911775378,4.66666666666667
"45322","IFN3","32_1570_IFN3",30,71,21,23.1312736111111,1333.36474545877,14.2867374005305,10.8846153846154,14.8621057838017,11.5571428571429
"45323","IFN3","32_1571_IFN3",30,71,21,8.774925,413.802852038928,16.3384615384615,9.23076923076923,16.4316065041642,9.75
"45330","IFN3","32_1589_IFN3",35,71,21,55.7661819444444,1718.87338539247,19.7088477366255,14.0360082304527,20.3244392104212,15.25
"45333","IFN3","32_1591_IFN3",30,71,21,23.68779375,1669.35851420832,12.8583686440678,7.11758474576271,13.4413397154993,7.48387096774194
"45343","IFN3","32_1606_IFN3",30,22,21,50.87015625,2783.44311585159,14.7450444726811,13.5184243964422,15.2544101773955,15.4375
"45344","IFN3","32_1607_IFN3",35,71,21,51.6674055555556,3586.29138433737,12.9993096646943,13.2776134122288,13.5438021226273,16.2121212121212
"45346","IFN3","32_1609_IFN3",30,34,21,26.07930625,2355.49315776005,11.5385135135135,8.16891891891892,11.8730460696897,9.75
"45405","IFN3","32_1677_IFN3",18,86,21,8.37785625,700.281749604339,12.0613636363636,6.61363636363636,12.3419876474946,8.375
"45559","IFN3","32_1855_IFN3",30,5,21,6.78471180555556,180.375602170815,21.3186274509804,7.52941176470588,21.8842599448401,7.81818181818182
"45586","IFN3","32_1887_IFN3",40,21,21,40.3759486388889,937.953131288236,22.5492232277526,16.5678733031674,23.4113177870854,17.8461538461538
"46588","IFN3","32_985_IFN3",10,7,21,6.71469375,477.464829275686,13.3233333333333,6.1,13.3812742293102,6.375
