"","INVENTORY_ID","PLOT_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","BASAL_AREA","DENSITY","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H"
"162","IFN3","1_147_IFN3",87,10,21,29.7746681388889,556.688623170318,22.9796823379924,13.2039390088945,26.0959043094521,23.3815789473684
"171","IFN3","1_153_IFN3",43,10,21,30.5586722222222,325.383439210097,34.4304347826087,15.8478260869565,34.5799671838303,16.8125
"172","IFN3","1_154_IFN3",47,10,21,34.1784879444444,733.668919888506,22.8526224450444,13.0060740455071,24.3546235645371,16.116847826087
"209","IFN3","1_189_IFN3",72,63,21,46.3387526666667,329.344628904829,41.1860824742268,22.9046391752577,42.325484329318,24.63
"225","IFN3","1_219_IFN3",42,3,21,34.37525925,466.430086554648,30.2164846830452,17.182135274492,30.6326643489224,18.7331606217617
"255","IFN3","1_251_IFN3",33,18,21,33.0029420555556,910.507745546167,19.2786824114357,10.6915009322561,21.4827347135011,15.554347826087
"277","IFN3","1_283_IFN3",48,63,21,39.250569,666.328695078068,24.9015711252654,12.3855414012739,27.3863263803575,17.5110526315789
"281","IFN3","1_285_IFN3",42,63,21,24.2923171111111,206.547748368149,38.207397260274,15.9547945205479,38.6971782270972,16.5973684210526
"285","IFN3","1_288_IFN3",35,18,21,49.1104576388889,792.237938946323,27.0189732142857,18.0379464285714,28.0940422875308,18.8125
"332","IFN3","1_568_IFN3",25,49,21,7.93376875,604.788783749202,12.7131578947368,5.89473684210526,12.9238814032904,6.5
"361","IFN3","1_598_IFN3",37,18,21,42.1196819166667,1005.57629821973,21.0363041643219,15.0889842431064,23.093517437203,21.454802259887
"373","IFN3","1_610_IFN3",19,18,21,24.8653430555556,1405.65645738762,13.7642914653784,10.6623892914654,15.0076499380363,12.7092391304348
"393","IFN3","1_634_IFN3",5,63,21,8.92374444444444,1179.30276054581,8.77351247600768,5.83781190019194,9.81557993217876,8.85035211267606
"3951","IFN3","1_636_IFN3",36,63,21,29.5615562222222,850.382544822563,19.5038928630843,16.874230577275,21.0383432856524,20.6603260869565
"432","IFN3","1_755_IFN3",40,53,21,40.9651902777778,852.363139669928,24.3116182572614,12.7385892116183,24.7371816003152,14.125
"433","IFN3","1_762_IFN3",60,53,21,49.3975895555556,1087.34657120383,22.6057637262555,15.205893832943,24.0504907893355,19.8505434782609
"444","IFN3","1_773_IFN3",32,61,21,43.2573201388889,940.782552498759,23.1701127819549,12.9210526315789,24.1958140060121,14.4375
"449","IFN3","1_80_IFN3",3,10,21,6.16179583333333,265.258238486492,15.5813333333333,8.88666666666667,17.1978545173519,11.8666666666667
"514","IFN3","1_914_IFN3",55,46,21,20.9517667777778,249.130537586513,31.7529244747303,15.9471890971039,32.7229088264935,17.2663043478261
"72480","IFN3","9_1021_IFN3",30,109,21,36.8856090277778,1092.86394256435,19.871359223301,10.7831715210356,20.7300567005752,12.75
"72490","IFN3","9_1043_IFN3",35,427,21,12.8349166666667,282.942121052258,23.50625,9.76375,24.0327120816607,10.075
"72547","IFN3","9_1095_IFN3",30,172,21,36.3138173611111,1227.26145006417,19.1615273775216,9.23544668587896,19.4098627964037,10.4
"72581","IFN3","9_1133_IFN3",45,251,21,26.4356402777778,774.554056380557,20.4,13.1666666666667,20.8460660633999,14.125
"72689","IFN3","9_1213_IFN3",30,431,21,38.5450138888889,1849.73411637914,15.8032504780115,8.56520076481836,16.2886281578829,10.5162162162162
"72715","IFN3","9_1231_IFN3",35,142,21,43.6098027777778,2974.42904756187,12.8617122473246,9.99346016646849,13.6629762618888,12.4375
"72717","IFN3","9_1232_IFN3",30,44,21,35.0535277777778,2093.77169578671,13.86875,8.29493243243243,14.6001145404615,10.0647058823529
"72720","IFN3","9_1234_IFN3",30,44,21,43.0012131944444,1800.21924519499,16.5395874263261,12.5339882121807,17.4394471612148,17.0875
"72724","IFN3","9_1237_IFN3",35,431,21,32.3389916666667,675.524314012267,24.2837696335079,12.7219895287958,24.6886762096369,13.4875
"72735","IFN3","9_1243_IFN3",35,44,21,50.2193333333333,1846.19733986599,17.5996168582375,13.088122605364,18.6102184265811,15.85
"72737","IFN3","9_1244_IFN3",30,44,21,40.1344986111111,1853.27089289229,16.2520992366412,13.6124045801527,16.6052159445424,14.5689655172414
"72739","IFN3","9_1245_IFN3",35,431,21,33.8106645833333,1032.73874184074,19.9344178082192,12.0554794520548,20.4167531682074,13.95
"72748","IFN3","9_1251_IFN3",25,5,21,44.3085354166667,2719.78113861483,13.3076072821847,13.0081924577373,14.4022975112334,16.25
"72752","IFN3","9_1253_IFN3",45,5,21,36.4756069444444,1252.01888565624,17.5646892655367,11.9983050847458,19.2597605308637,16.1375
"72754","IFN3","9_1254_IFN3",40,431,21,39.7742784722222,845.289586643622,24.0002092050209,17.8154811715481,24.476733252444,19.125
"72755","IFN3","9_1255_IFN3",30,431,21,7.53036597222222,229.89047335496,19.9546153846154,12.2461538461538,20.4222041679375,12.6758620689655
"72759","IFN3","9_1257_IFN3",25,303,21,50.8331520833333,1984.13162387896,17.6459001782531,13.1755793226381,18.0610643499918,14.05
"72762","IFN3","9_1260_IFN3",25,431,21,21.4669944444444,548.200359538751,22.0245161290323,13.5832258064516,22.3290899515524,14.0375
"72783","IFN3","9_1278_IFN3",25,48,21,42.64291875,2843.5683165752,13.1187189054726,7.81517412935323,13.8180476972754,9.37666666666667
"72813","IFN3","9_1295_IFN3",25,360,21,15.8598951388889,611.862336775509,15.6696531791908,7.13121387283237,18.1667966356207,9.675
"72874","IFN3","9_1342_IFN3",35,475,21,27.8476736111111,583.568124670283,24.4339393939394,15.0187878787879,24.6492516328713,15.7875
"72876","IFN3","9_1344_IFN3",30,303,21,20.2722326388889,703.818526117493,18.8565326633166,12.4477386934673,19.1502965194777,13.1189189189189
"72886","IFN3","9_1348_IFN3",30,463,21,33.1455951388889,703.818526117493,24.2238693467337,15.4708542713568,24.4871151124967,16.1875
"72887","IFN3","9_1349_IFN3",30,475,21,35.9546527777778,781.627609406864,23.920814479638,16.1226244343891,24.2009638565019,17
"72888","IFN3","9_1350_IFN3",40,475,21,27.7320291666667,597.715230722896,24.0562130177515,13.5189349112426,24.305173311543,14.05
"72890","IFN3","9_1352_IFN3",30,303,21,20.6708465277778,580.03134815713,20.8734756097561,12.6975609756098,21.3014152026138,11.675
