,Provincia,Estadillo,Clase,Subclase,TREE_ID_IFN3_2,TREE_ID_IFN3,TREE_ID_IFN2,rumbo,distancia,DRed,specie,dbh_1,dbh_2,height,quality,shape,special_param,Agente,Import,Elemento,Compara,INVENTORY_ID,PLOT_ID,TREE_ID,IFN_TREE_ID,IFN3_ID,dbh,expan,basal_area
729851,25,1456,A,4,27,27,0,235,12.9,NA,22,286,289,16,2,2,NA,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_27,IFN3_25_1456_0,25_1456_A_4,28.75,14.1471060526129,649.180669433203
729852,25,1456,A,4,28,28,0,240,2.8,NA,22,176,176,13.8,2,2,NA,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_28,IFN3_25_1456_0,25_1456_A_4,17.6,31.8309886183791,243.284935093994
729853,25,1456,A,4,29,29,0,252,10.5,NA,22,439,419,17.8,2,2,41,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_29,IFN3_25_1456_0,25_1456_A_4,42.9,5.09295817894065,1445.4546338983
729854,25,1456,A,4,30,30,0,282,9.4,NA,22,213,201,15.7,2,2,42,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_30,IFN3_25_1456_0,25_1456_A_4,20.7,31.8309886183791,336.535259034173
729855,25,1456,A,4,31,31,0,285,9.6,NA,22,268,273,16,2,2,42,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_31,IFN3_25_1456_0,25_1456_A_4,27.05,14.1471060526129,574.677799653321
729856,25,1456,A,4,32,32,0,298,6.9,NA,22,335,347,17.6,2,2,NA,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_32,IFN3_25_1456_0,25_1456_A_4,34.1,14.1471060526129,913.268838380187
729857,25,1456,A,4,33,33,0,306,1.7,NA,22,230,240,13.8,2,2,NA,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_33,IFN3_25_1456_0,25_1456_A_4,23.5,14.1471060526129,433.736135736241
729858,25,1456,A,4,34,34,0,327,2.8,NA,22,172,170,12.7,2,2,NA,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_34,IFN3_25_1456_0,25_1456_A_4,17.1,31.8309886183791,229.658276959048
729859,25,1456,A,4,35,35,0,329,2.4,NA,22,96,94,6,2,3,NA,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_35,IFN3_25_1456_0,25_1456_A_4,9.5,127.323954473516,70.8821842466197
729860,25,1456,A,4,36,36,0,341,9.4,NA,22,154,158,13.1,2,2,NA,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_36,IFN3_25_1456_0,25_1456_A_4,15.6,31.8309886183791,191.134497044403
729861,25,1456,A,4,37,37,0,349,7.5,NA,21,311,317,13.7,2,2,NA,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_37,IFN3_25_1456_0,25_1456_A_4,31.4,14.1471060526129,774.371173183348
729862,25,1456,A,4,38,38,0,362,1.9,NA,22,116,112,11.2,2,2,41,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_38,IFN3_25_1456_0,25_1456_A_4,11.4,127.323954473516,102.070345315132
729863,25,1456,A,4,39,39,0,371,7.7,NA,22,159,160,12,2,2,NA,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_39,IFN3_25_1456_0,25_1456_A_4,15.95,31.8309886183791,199.807256263719
729864,25,1456,A,4,40,40,0,371,4.6,NA,22,191,184,12.1,2,2,NA,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_40,IFN3_25_1456_0,25_1456_A_4,18.75,31.8309886183791,276.116541819415
729865,25,1456,A,4,41,41,0,392,5.7,NA,22,226,244,11.3,2,2,NA,100,NA,,E,IFN3,25_1456,IFN3_25_1456_A_4_41,IFN3_25_1456_0,25_1456_A_4,23.5,14.1471060526129,433.736135736241
