"","INVENTORY_ID","PLOT_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","BASAL_AREA","DENSITY","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H"
"1244","IFN2","10_466_IFN2",36,41,26,34.4747152777778,997.370976709211,20.1971631205674,14.2482269503546,20.978625985201,16.75
"1246","IFN2","10_5_IFN2",12,108,26,1.593425,254.647908947033,8.925,4.25,8.92587530721778,4.5
"1247","IFN2","10_509_IFN2",4,146,26,7.91346597222222,473.928052762533,14.2376865671642,9.5410447761194,14.5808291382284,10.9428571428571
"1250","IFN2","10_542_IFN2",5,71,26,16.5057534722222,870.047022235694,14.794918699187,11.4959349593496,15.5418020766132,12.3666666666667
"1271","IFN2","10_662_IFN2",25,216,26,35.2377944444444,1061.03295394597,20.197,11.9733333333333,20.5634027664036,12.875
"1272","IFN2","10_663_IFN2",25,216,26,34.2528,1142.37881374849,19.2969040247678,10.6640866873065,19.538806349426,11.875
"1274","IFN2","10_664_IFN2",25,216,26,25.8922659722222,1563.25521881373,13.7738687782805,10.1595022624434,14.5219569673958,11.1756756756757
"1276","IFN2","10_665_IFN2",25,216,26,2.18575,381.971863420549,8.53333333333333,3.5,8.53570930464091,3.5
"1282","IFN2","10_673_IFN2",25,216,26,18.2185263888889,1078.71683651173,14.2445901639344,6.04918032786885,14.6641857688143,8.1
"1284","IFN2","10_675_IFN2",25,216,26,24.12451875,1340.43829848507,14.4373350923483,7.12928759894459,15.1377376639679,9.54054054054054
"1290","IFN2","10_682_IFN2",25,216,26,1.19997569444444,45.978094670992,17.8884615384615,4.92307692307692,18.229123992624,4.92307692307692
"1292","IFN2","10_683_IFN2",25,216,26,36.2234479166667,1252.01888565624,18.9351694915254,10.3248587570621,19.1930728808643,11.1875
"1297","IFN2","10_685_IFN2",25,216,26,1.8896125,63.6619772367581,19.4,5.5,19.4402289081173,5.5
"1300","IFN2","10_686_IFN2",25,216,26,0.99758125,63.6619772367581,14.125,5,14.1250221238765,5
