"","INVENTORY_ID","PLOT_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","BASAL_AREA","DENSITY","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H"
"5484","IFN3","15_1478_A_1_IFN3",2,92,26,9.13665833333333,261.721461973339,20.5959459459459,12.6351351351351,21.0828385442065,13.9310344827586
"5514","IFN3","15_1511_A_1_IFN3",2,92,26,8.46242944444444,71.8672987472736,37.8728346456693,30.240157480315,38.7201408962264,30.240157480315
"5532","IFN3","15_1527_A_1_IFN3",40,92,26,22.4231493055556,500.241670020393,23.0556419683258,12.4927884615385,23.8898504399696,14.1467391304348
"5540","IFN3","15_1536_A_4_IFN3",40,92,26,13.6188479166667,219.2801438155,27.2379032258065,16.2661290322581,28.1206652573535,17.4375
"5551","IFN3","15_1546_A_1_IFN3",40,92,26,38.1694751666667,560.366870743998,28.5578641757132,16.1215602120677,29.4494323312037,18.5054347826087
"5552","IFN3","15_1547_A_1_IFN3",30,92,26,28.2622090277778,602.808188901837,23.5220018774935,13.850973949777,24.4325355683178,17.2472826086957
"5553","IFN3","15_1549_A_1_IFN3",40,92,26,38.6621832777778,483.689555938836,31.0071658379643,18.6147996490202,31.9017782527683,20.0188172043011
"5564","IFN3","15_1560_A_2E_IFN3",30,92,26,10.7962048611111,597.715230722896,13.1636094674556,7.78402366863905,15.1650363798564,13.6764705882353
"5566","IFN3","15_1561_A_1_IFN3",35,92,26,14.0714207777778,156.325521881373,31.7830769230769,19.5968325791855,33.853929906818,21.9128205128205
"5571","IFN3","15_1563_A_1_IFN3",4,92,26,2.994825,509.295817894065,8.6375,9.625,8.6527813447469,9.5
"5572","IFN3","15_1564_A_1_IFN3",35,92,26,16.9422431666667,280.537113023314,26.9064044377206,16.1974281391831,27.7297116141283,17.771186440678
"5574","IFN3","15_1565_A_1_IFN3",9,92,26,35.372825,2583.40303626764,12.7180877279448,13.1848201084278,13.2036453066543,17.9050632911392
"5576","IFN3","15_1566_A_6C_IFN3",10,92,26,1.221025,127.323954473516,11.05,8,11.05,8
"5586","IFN3","15_1576_A_4_IFN3",35,92,26,28.0194904722222,448.746203988882,26.8682692307692,17.1648802017654,28.1958234237538,20.1062176165803
"5595","IFN3","15_1583_A_1_IFN3",30,93,26,14.1031840833333,269.926783483854,23.7116614255765,12.2764675052411,25.7923347573015,15.3050847457627
