"","INVENTORY_ID","PLOT_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","BASAL_AREA","DENSITY","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H"
"16274","IFN2","32_722_IFN2",1,69,26,4.43525,636.619772367581,9.36,7.2,9.41833318586681,8
"16275","IFN2","32_739_IFN2",31,8,26,17.11255275,513.539949709849,16.827479338843,10.4061983471074,20.5980136749972,15.8193548387097
"16281","IFN2","32_770_IFN2",16,8,26,15.7422375,1496.05646506382,11.2553191489362,6.76595744680851,11.5748213533386,9.125
"16282","IFN2","32_775_IFN2",1,46,26,12.6554862222222,323.402844362731,20.276946631671,15.3963254593176,22.3214580407255,21.1902173913043
"16284","IFN2","32_80_IFN2",10,4,26,8.002425,1400.56349920868,8.50454545454546,6.31818181818182,8.52932108563268,6.5
"16286","IFN2","32_803_IFN2",5,3,26,19.6349515833333,540.277980149287,19.1711311861744,14.6963864886096,21.5110367824613,21.3548387096774
"16288","IFN2","32_808_IFN2",2,20,26,13.7604025555556,179.526775807658,30.34743892829,17.6252955082742,31.2396394803477,19.3602150537634
"16314","IFN2","32_945_IFN2",6,75,26,0.966944444444444,14.1471060526129,29.5,10,29.5,10
"16327","IFN2","32_986_IFN2",1,7,26,20.81919375,1559.71844230057,12.5887755102041,8.71428571428572,13.0365870549318,10
"17503","IFN2","36_1001_IFN2",15,45,26,1.00503125,63.6619772367581,14.175,6.25,14.1776672975493,6.25
"17517","IFN2","36_1020_IFN2",1,57,26,16.8776694444444,169.765272631355,35.2625,19.1666666666667,35.5784374071337,19.75
"17531","IFN2","36_1087_IFN2",1,33,26,17.2787263888889,293.552450591718,26.8156626506024,17.5,27.3758787062582,18.5625
"17532","IFN2","36_1090_IFN2",1,33,26,19.20003,213.338359273403,33.2132625994695,20.3368700265252,33.8510027121116,21.2824858757062
"17540","IFN2","36_1102_IFN2",6,39,26,8.25233680555556,297.089227104871,18.2375,14.1011904761905,18.8061579643731,15.4833333333333
"17541","IFN2","36_1120_IFN2",1,37,26,22.8221423611111,328.92021572325,29.3543010752688,19.3924731182796,29.7226810502889,20.5625
"17557","IFN2","36_1226_IFN2",10,13,26,5.5112,891.267681314614,8.85714285714286,5.21428571428572,8.87307323149249,5.5
"17560","IFN2","36_1249_IFN2",1,9,26,39.2966348888889,441.814122023101,31.5419148254883,20.9854306756324,33.652159874711,25.8689839572192
"17572","IFN2","36_1270_IFN2",10,36,26,2.241125,254.647908947033,10.575,4.5,10.5856624733646,4.5
